quiz_id,course_id,difficulty_level,title,description,total_questions,passing_score,time_limit,created_at
472,158,Easy,Kubernetes for Intermediates - Easy Quiz,"Test your easy level knowledge of Kubernetes for Intermediates. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
473,158,Medium,Kubernetes for Intermediates - Medium Quiz,"Test your medium level knowledge of Kubernetes for Intermediates. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
474,158,Hard,Kubernetes for Intermediates - Hard Quiz,"Test your hard level knowledge of Kubernetes for Intermediates. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
475,159,Easy,Azure Masterclass - Easy Quiz,"Test your easy level knowledge of Azure Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
476,159,Medium,Azure Masterclass - Medium Quiz,"Test your medium level knowledge of Azure Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
477,159,Hard,Azure Masterclass - Hard Quiz,"Test your hard level knowledge of Azure Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
478,160,Easy,Learn DevOps - Easy Quiz,"Test your easy level knowledge of Learn DevOps. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
479,160,Medium,Learn DevOps - Medium Quiz,"Test your medium level knowledge of Learn DevOps. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
480,160,Hard,Learn DevOps - Hard Quiz,"Test your hard level knowledge of Learn DevOps. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
481,161,Easy,Advanced Docker - Easy Quiz,"Test your easy level knowledge of Advanced Docker. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
482,161,Medium,Advanced Docker - Medium Quiz,"Test your medium level knowledge of Advanced Docker. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
483,161,Hard,Advanced Docker - Hard Quiz,"Test your hard level knowledge of Advanced Docker. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
484,162,Easy,Professional Economics - Easy Quiz,"Test your easy level knowledge of Professional Economics. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
485,162,Medium,Professional Economics - Medium Quiz,"Test your medium level knowledge of Professional Economics. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
486,162,Hard,Professional Economics - Hard Quiz,"Test your hard level knowledge of Professional Economics. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
487,163,Easy,Economics from Scratch - Easy Quiz,"Test your easy level knowledge of Economics from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
488,163,Medium,Economics from Scratch - Medium Quiz,"Test your medium level knowledge of Economics from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
489,163,Hard,Economics from Scratch - Hard Quiz,"Test your hard level knowledge of Economics from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
490,164,Easy,Management from Scratch - Easy Quiz,"Test your easy level knowledge of Management from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
491,164,Medium,Management from Scratch - Medium Quiz,"Test your medium level knowledge of Management from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
492,164,Hard,Management from Scratch - Hard Quiz,"Test your hard level knowledge of Management from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
493,165,Easy,Learn Entrepreneurship - Easy Quiz,"Test your easy level knowledge of Learn Entrepreneurship. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
494,165,Medium,Learn Entrepreneurship - Medium Quiz,"Test your medium level knowledge of Learn Entrepreneurship. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
495,165,Hard,Learn Entrepreneurship - Hard Quiz,"Test your hard level knowledge of Learn Entrepreneurship. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
496,166,Easy,Master Accounting - Easy Quiz,"Test your easy level knowledge of Master Accounting. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
497,166,Medium,Master Accounting - Medium Quiz,"Test your medium level knowledge of Master Accounting. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
498,166,Hard,Master Accounting - Hard Quiz,"Test your hard level knowledge of Master Accounting. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
499,167,Easy,Learn Finance - Easy Quiz,"Test your easy level knowledge of Learn Finance. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
500,167,Medium,Learn Finance - Medium Quiz,"Test your medium level knowledge of Learn Finance. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
501,167,Hard,Learn Finance - Hard Quiz,"Test your hard level knowledge of Learn Finance. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
502,168,Easy,Complete Finance Course - Easy Quiz,"Test your easy level knowledge of Complete Finance Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
503,168,Medium,Complete Finance Course - Medium Quiz,"Test your medium level knowledge of Complete Finance Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
504,168,Hard,Complete Finance Course - Hard Quiz,"Test your hard level knowledge of Complete Finance Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
505,169,Easy,Accounting from Scratch - Easy Quiz,"Test your easy level knowledge of Accounting from Scratch. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
506,169,Medium,Accounting from Scratch - Medium Quiz,"Test your medium level knowledge of Accounting from Scratch. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
507,169,Hard,Accounting from Scratch - Hard Quiz,"Test your hard level knowledge of Accounting from Scratch. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
508,170,Easy,Learn Management - Easy Quiz,"Test your easy level knowledge of Learn Management. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
509,170,Medium,Learn Management - Medium Quiz,"Test your medium level knowledge of Learn Management. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
510,170,Hard,Learn Management - Hard Quiz,"Test your hard level knowledge of Learn Management. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
511,171,Easy,Leadership Bootcamp - Easy Quiz,"Test your easy level knowledge of Leadership Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
512,171,Medium,Leadership Bootcamp - Medium Quiz,"Test your medium level knowledge of Leadership Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
513,171,Hard,Leadership Bootcamp - Hard Quiz,"Test your hard level knowledge of Leadership Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
514,172,Easy,Learn Leadership - Easy Quiz,"Test your easy level knowledge of Learn Leadership. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
515,172,Medium,Learn Leadership - Medium Quiz,"Test your medium level knowledge of Learn Leadership. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
516,172,Hard,Learn Leadership - Hard Quiz,"Test your hard level knowledge of Learn Leadership. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
517,173,Easy,Leadership for Beginners - Easy Quiz,"Test your easy level knowledge of Leadership for Beginners. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
518,173,Medium,Leadership for Beginners - Medium Quiz,"Test your medium level knowledge of Leadership for Beginners. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
519,173,Hard,Leadership for Beginners - Hard Quiz,"Test your hard level knowledge of Leadership for Beginners. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
520,174,Easy,Accounting Bootcamp - Easy Quiz,"Test your easy level knowledge of Accounting Bootcamp. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
521,174,Medium,Accounting Bootcamp - Medium Quiz,"Test your medium level knowledge of Accounting Bootcamp. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
522,174,Hard,Accounting Bootcamp - Hard Quiz,"Test your hard level knowledge of Accounting Bootcamp. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
523,175,Easy,Management for Advanceds - Easy Quiz,"Test your easy level knowledge of Management for Advanceds. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
524,175,Medium,Management for Advanceds - Medium Quiz,"Test your medium level knowledge of Management for Advanceds. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
525,175,Hard,Management for Advanceds - Hard Quiz,"Test your hard level knowledge of Management for Advanceds. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
526,176,Easy,Economics Fundamentals - Easy Quiz,"Test your easy level knowledge of Economics Fundamentals. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
527,176,Medium,Economics Fundamentals - Medium Quiz,"Test your medium level knowledge of Economics Fundamentals. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
528,176,Hard,Economics Fundamentals - Hard Quiz,"Test your hard level knowledge of Economics Fundamentals. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
529,177,Easy,Master Economics - Easy Quiz,"Test your easy level knowledge of Master Economics. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
530,177,Medium,Master Economics - Medium Quiz,"Test your medium level knowledge of Master Economics. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
531,177,Hard,Master Economics - Hard Quiz,"Test your hard level knowledge of Master Economics. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
532,178,Easy,Complete Management Course - Easy Quiz,"Test your easy level knowledge of Complete Management Course. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
533,178,Medium,Complete Management Course - Medium Quiz,"Test your medium level knowledge of Complete Management Course. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
534,178,Hard,Complete Management Course - Hard Quiz,"Test your hard level knowledge of Complete Management Course. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
535,179,Easy,Advanced Finance - Easy Quiz,"Test your easy level knowledge of Advanced Finance. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
536,179,Medium,Advanced Finance - Medium Quiz,"Test your medium level knowledge of Advanced Finance. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
537,179,Hard,Advanced Finance - Hard Quiz,"Test your hard level knowledge of Advanced Finance. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
538,180,Easy,Economics Masterclass - Easy Quiz,"Test your easy level knowledge of Economics Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
539,180,Medium,Economics Masterclass - Medium Quiz,"Test your medium level knowledge of Economics Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
540,180,Hard,Economics Masterclass - Hard Quiz,"Test your hard level knowledge of Economics Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
541,181,Easy,Master Finance - Easy Quiz,"Test your easy level knowledge of Master Finance. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
542,181,Medium,Master Finance - Medium Quiz,"Test your medium level knowledge of Master Finance. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
543,181,Hard,Master Finance - Hard Quiz,"Test your hard level knowledge of Master Finance. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
544,182,Easy,Leadership for Beginners - Easy Quiz,"Test your easy level knowledge of Leadership for Beginners. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
545,182,Medium,Leadership for Beginners - Medium Quiz,"Test your medium level knowledge of Leadership for Beginners. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
546,182,Hard,Leadership for Beginners - Hard Quiz,"Test your hard level knowledge of Leadership for Beginners. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
547,183,Easy,Learn Leadership - Easy Quiz,"Test your easy level knowledge of Learn Leadership. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
548,183,Medium,Learn Leadership - Medium Quiz,"Test your medium level knowledge of Learn Leadership. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
549,183,Hard,Learn Leadership - Hard Quiz,"Test your hard level knowledge of Learn Leadership. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
550,184,Easy,Accounting Masterclass - Easy Quiz,"Test your easy level knowledge of Accounting Masterclass. Focus: basic concepts, definitions, terminology",10,60,15,2025-12-15 08:15:49
551,184,Medium,Accounting Masterclass - Medium Quiz,"Test your medium level knowledge of Accounting Masterclass. Focus: application, analysis, problem-solving",12,70,20,2025-12-15 08:15:49
552,184,Hard,Accounting Masterclass - Hard Quiz,"Test your hard level knowledge of Accounting Masterclass. Focus: advanced concepts, optimization, best practices",15,80,30,2025-12-15 08:15:49
